3.021489196069511163e-01,3.895941945742101842e-01,4.582962271741635174e-01,8.885365957213867683e-01,7.765608174501927863e-01,8.134703403298606528e-01,8.859193795508688574e-01,1.664890765476465528e-01,5.480788142262256191e-01,8.053074520585632445e-01,4.865738211237894406e-01,9.740282278655096881e-01,7.190061507082512460e-01,2.724025246880671380e-01,1.142561624885941596e-01,3.259169719968938450e-01,1.725555563760780009e-01,3.845559475417441586e-01,1.863781411294150869e-01,3.006672671268115771e-01,6.729837982918325245e-01,5.641537569424101006e-01,7.460484347777178726e-01,1.892813270356290545e-01,8.918000708131681442e-01,3.418930201043475225e-01,4.359634008114418036e-01,5.783913435418724935e-01,5.212665968375000958e-01,6.513725757274519967e-01,6.497946927917412907e-01,8.027324049396823424e-01,6.547671477481995517e-01,3.419869163727428107e-01,6.633269091270090900e-01,2.994792402599364411e-01,4.990109586882081061e-01,2.326775765998586598e-01,4.578239700214161712e-01,8.078949490359256247e-01,6.598322227008479590e-01,8.403139522170983700e-01,9.464889410001714465e-01,9.679653895813645770e-01,4.005493097645391742e-01,4.258867024054961981e-01,9.057278913612023530e-01,6.872069527205085793e-01,2.663462064397756901e-01,1.778427047854136411e-03,6.971510873024000521e-02,7.104238232901728400e-01,8.892041170097505498e-01,5.600808710457987338e-01,1.917609215390634336e-01,2.450956799514451001e-01,4.354432186626859824e-01,2.440389485310443529e-01,6.572031225399930232e-01,4.022037497876558287e-01,1.050716062029327658e-01,9.126819631838154478e-01,4.091080742460238007e-01,8.043291178192361057e-01,5.537322084239483244e-01,1.459922309279385599e-01,1.393479099737199300e-01,9.688632730468764720e-01,7.581915784986250628e-01,3.385613938386118349e-01,6.520910153761038108e-01,8.016292899864402299e-01,1.129243321993531612e-01,1.117541097973406838e-02,9.304385597824202936e-01,3.686075335550818011e-01,7.967445915061488471e-02,1.811838968816935624e-01,7.696773220572826757e-01,8.953297494955183566e-01,7.966338646313388949e-01,1.235148068723133097e-01,4.030764318701051119e-01,2.539761383173658738e-01,4.507605671636047973e-01,2.491811073086470651e-01,1.929568578552603997e-01,4.110821607947556799e-02,5.560086194118142311e-01,7.496960578824913846e-01,6.464572053307511279e-01,8.630874739708390697e-01,4.578869683012370961e-01,8.210632948848589630e-01,1.023266577376659159e-01,5.594944186130568209e-01,5.990983615013112384e-02,8.297426360745906448e-01,2.215910738087433218e-01,4.522759441522360424e-01
4.324581175066809502e-01,4.428608974939016729e-01,7.920185460210522610e-01,8.421029425501990184e-01,2.825035086411115115e-01,6.910330641598501078e-01,3.636290191171398511e-03,9.350454231236201563e-01,7.532431859876864699e-01,5.263180382749799158e-01,7.006753149729164631e-01,3.285547199523382034e-01,3.350900221317476557e-02,3.878751706622868278e-01,6.015548434124942112e-01,9.624342561049658018e-01,8.149057253202007800e-02,4.244409126980681624e-01,4.454456053331278254e-01,1.835247668505879393e-02,9.318697828312663134e-01,9.202014057762584187e-01,6.004932859169854753e-01,4.170911990866920105e-01,3.202903219490449427e-02,7.121075888803591880e-01,2.862439425040084195e-01,2.821738178220729587e-01,6.354070393581279230e-01,6.385353537332879581e-01,8.383553347427121771e-01,3.489272065529408495e-01,5.431574120957742835e-01,5.525825211242363366e-02,6.097407031925767829e-01,2.708216174946498356e-02,9.954449626295928111e-01,3.673338805919919015e-01,7.268870064178993839e-01,1.028082572406355810e-01,8.262103613862670226e-01,3.140373632131086001e-01,8.825403054323164298e-01,6.953483874563615164e-02,7.734247284061557259e-02,6.147208725668329432e-01,4.471170254966742030e-01,6.968863736563619682e-01,8.242704792899886446e-01,4.756527908298657792e-02,5.533521969060647416e-01,7.544600131187656489e-01,6.437563738104598032e-01,1.935116208895152345e-01,8.253264736154868331e-01,6.729803174446468139e-01,4.979275214137730554e-01,3.753779993344873445e-01,1.851941533996159794e-02,1.120527735672559588e-01,6.075070329524745461e-01,9.562469405211386775e-01,9.407121130876237025e-01,8.215995354013689855e-01,8.944087846662747143e-01,3.139440928055055036e-01,4.017018054829155638e-01,9.649393019722248832e-01,8.801728194807864059e-01,4.277571869482585942e-01,2.764445639144907929e-01,7.309445328690618027e-01,9.228974298415462130e-01,7.393325368440769596e-01,6.450147279333929839e-01,4.180604165959854734e-01,8.425425237004618984e-01,6.852640254826135591e-01,5.807621887274367900e-01,8.288931544870065116e-01,6.952368819100551711e-03,2.755645194546204602e-01,3.157297701434063075e-01,6.177418620565615637e-01,7.587577361987560831e-01,9.494095086249111359e-01,8.151326806843975925e-01,2.646014815062947001e-01,1.653372441561242745e-01,6.987623572794451343e-01,2.300754536836704389e-01,4.096019883807049400e-01,5.593885591024071458e-01,7.240463715869499550e-01,5.003020788076253389e-01,7.086340216542981185e-01,9.419414716948915078e-01,4.730298097229589382e-01,9.550989034080735740e-01,8.318579920093038815e-01
4.155825819913838703e-02,3.435291237654507501e-01,9.677268429163078389e-01,9.236859270753924323e-01,2.924649844278711663e-01,1.499114173925292226e-01,2.142941431092129090e-01,3.250730819735291321e-01,1.824037681320468396e-01,6.310714377423723986e-01,3.446332067007081834e-01,3.259526445769911351e-01,5.455479143541075437e-01,5.005485205227331313e-01,2.057164237025295161e-01,6.712247375350709477e-01,6.459738824362478704e-01,7.216638801394390512e-01,4.874732538337829268e-01,9.750204952317231832e-02,6.492317654944892436e-01,4.461201743474154657e-01,9.062472660519113044e-01,5.429421665991025492e-01,1.915539032824413734e-01,4.826003779732122023e-01,7.712649188748772477e-01,9.626047565967295050e-01,3.312225243977281464e-01,5.999406840957723919e-01,9.083193586066861114e-01,4.005234512297249916e-01,4.821033865787457406e-01,1.797694949366945849e-01,4.816477114064324772e-01,2.833557789786924630e-01,2.076289518018353819e-01,3.351273661161868755e-01,3.435760358672521608e-01,5.471495184627570563e-01,8.156776315254075094e-01,5.909341408485206948e-01,7.991800899306815698e-01,8.992556402705783603e-01,8.424423074826491442e-01,3.751658678662480595e-01,9.580286214178598270e-01,4.035974626348617367e-01,9.616997180975415116e-01,5.178518026730435375e-01,2.830563385840655366e-01,8.759430250810028573e-01,5.352820925213509495e-01,5.745838055725627225e-01,1.178514018937896202e-01,3.404110081516026343e-01,1.519068643029969357e-01,3.826492654172639618e-01,1.777245164126004529e-01,7.995005863037478733e-01,7.088547018939355127e-01,4.218283960583476544e-01,8.686658531262627658e-01,5.583414754197957297e-01,5.724166729172628365e-01,8.326526994753002953e-02,2.673253409002618319e-01,8.320733033262913692e-01,5.623056797949219643e-01,2.067036506526630513e-01,1.284634215535729318e-01,7.926085230864263753e-01,3.125233050935463108e-01,4.490471435810470258e-01,8.360380947941431495e-01,4.604066929831773791e-02,2.668716192618780791e-02,6.504918651888569325e-01,1.196621124287996496e-01,1.651362530762411351e-01,4.645546753530723771e-01,1.566086027032770334e-01,9.980104575642498865e-01,9.582751101510745828e-01,6.258898613307101177e-01,6.551559137178434300e-01,6.477498568948198976e-01,9.731321071119263255e-01,2.855671596629165698e-01,3.717719386422124739e-02,4.097600654371127415e-01,7.505858807735475979e-01,3.668651785004481969e-01,9.785108952163494855e-01,1.839790099283296065e-01,5.198019201804271461e-01,6.473604616887987939e-01,3.432045229989728607e-01,4.793512522832720224e-01,1.084988167530442915e-03
7.634509135505207489e-01,9.058422500436740243e-01,3.141402865467095573e-01,3.398573048950446207e-01,9.464158315867886584e-01,1.130343301071846662e-01,3.386071057127935102e-01,7.930168252883216251e-01,9.509973362737469404e-01,4.355437610437247198e-01,9.949845640641513667e-01,9.292407346063646933e-01,8.171223263091446087e-01,3.684286806705316941e-01,3.890687462299097232e-01,8.935876107916387312e-01,9.967999795384038242e-01,1.878933658021174624e-01,5.269566476886737849e-01,4.617330451870796937e-01,3.626543776091997184e-01,5.550609507479769000e-01,2.457000061370537836e-01,2.620016321760779698e-01,2.160349195291344504e-01,7.057157792094748139e-01,7.254065974817495155e-01,4.127945732966799008e-01,2.500326209155330215e-01,6.716362656804856224e-01,1.950166475392780541e-01,1.395209372419466964e-01,7.049440557035979715e-01,6.129281751507573706e-01,5.858164802587877418e-01,2.395265668199030307e-01,2.630115604284245512e-01,4.469677483207805668e-01,8.870046729121598972e-01,5.178365510550264617e-02,3.026807443870902503e-01,9.996817602489582733e-02,8.667599895848120406e-01,4.159908417098961975e-01,3.307289061687260778e-01,2.246388255896525354e-01,5.478928915848938486e-01,9.039207986306404541e-01,3.148853603380796784e-01,9.988267909049918236e-01,9.359165666565358865e-01,1.123532431334179904e-01,3.015833932203978440e-01,4.396536428180185530e-01,3.453901000582823011e-01,1.785758983789875742e-02,8.200897165302067915e-01,4.198477111575770193e-01,7.685294697729941893e-01,1.603910632746728959e-01,7.341738555998389426e-02,1.088931625689424365e-01,8.854812180435266411e-01,6.825608236402624929e-01,9.818312443022999547e-01,6.891947710486590051e-02,8.603004913843165236e-01,7.869499108307279611e-01,7.577167601166568955e-01,3.373763769515777389e-01,8.656546460679226396e-02,5.566188794932668271e-01,6.069751546689102772e-01,4.382142948410386873e-01,4.876222380552622804e-01,5.588184564094040852e-01,3.222139480637551401e-01,3.796529337790460756e-01,9.406772239601266516e-01,8.970192553708498107e-01,8.856164544897747737e-01,5.527738728929916245e-01,3.633442032790660248e-01,3.049891282965330186e-01,1.620141724105627068e-01,5.873345137033940677e-01,2.374741135257675273e-01,2.088578965484034766e-01,4.120205087551095380e-01,4.306762176236843542e-01,5.266837593222956082e-01,1.237107905443511902e-01,6.664684412819160686e-01,1.810292038734792053e-01,8.238533411675926788e-01,2.364644642146097597e-01,3.248964901148043705e-01,9.953353385381791263e-01,2.770670328643382030e-01,4.158112193925983524e-01
2.608055832864019097e-01,6.481063896492843535e-01,7.584392619628180787e-01,7.680110750597705094e-01,8.274213021377612165e-01,9.087272774507674233e-01,6.120649272543299269e-03,3.795926972980637748e-01,3.863009642792097909e-01,9.043439693542620894e-01,7.118283484846718023e-01,9.091213818454868534e-01,4.164746283873488331e-02,2.668218957945041048e-01,6.137525655049386186e-01,3.923730394635018826e-01,6.362096409400461727e-01,3.764376895128791478e-01,3.223116588669094895e-02,5.600790966063635690e-01,2.409864175877604042e-01,3.683737447759437567e-01,6.888686875913747620e-01,4.131046327248627525e-01,4.691713020990949667e-01,6.630776367203544686e-01,1.083617240513295998e-01,9.264921768452648587e-01,6.979626070312540120e-01,3.181363158701900895e-01,7.542988642882618722e-01,6.186406398393876627e-01,8.526169840032941094e-01,7.389541470985603322e-01,8.856084326426794107e-01,7.166304980130279167e-01,3.912339556273448649e-01,4.696384468246220800e-01,6.370834915741212523e-01,6.094442656485190568e-01,5.251600458942560223e-01,8.853649337493632032e-01,2.913760742757892652e-01,7.079800895308862030e-01,6.223807291647032169e-02,6.998090324420953579e-01,2.345163189540545590e-01,1.893654985386262757e-01,6.797742311970812468e-01,1.192231392764001585e-01,7.425530217763394170e-01,5.376244945348986892e-01,1.798164394126391397e-01,7.936116944505530180e-01,5.835776919984020372e-01,2.429151481154701031e-01,7.002555830239417523e-01,9.639948615077225114e-01,7.153010852301536771e-01,6.135999882348427414e-01,2.457547145460733384e-01,9.766721038038735925e-01,9.517425791431191051e-01,4.641659410574996425e-01,9.664385403066438895e-01,1.312648018277795536e-01,3.927138464116113337e-01,8.332801706856851620e-01,9.842767276515242969e-01,4.089451878035056387e-01,9.448486498906416564e-02,3.175148624830282928e-01,5.564882904309387257e-01,9.467326460803600074e-01,4.819142337682481569e-01,6.195478541981075393e-01,5.037297412361932958e-01,5.479122671675329403e-02,1.801986725054851579e-01,6.346678123298294949e-01,7.068716631424998287e-02,3.164125216037917410e-01,7.518023672453201245e-01,6.324831122016538743e-01,7.758170232133568822e-01,1.907601100185104537e-01,7.796290525217561829e-01,7.050175280135950739e-01,7.383368087364902133e-01,1.680817197772511706e-01,4.481946332801064470e-01,9.396328290182925924e-01,9.532736746218307688e-01,8.640449066034786574e-01,1.139354372575189789e-01,1.006670945579233312e-01,4.918876657182644774e-01,5.688950612565315534e-01,3.336313623443614151e-01,3.240777887134395074e-01
3.497033552084127805e-02,9.349795018700635119e-02,9.861245592795319093e-01,5.847578655025039707e-01,4.211040651379148736e-01,1.496969625645014901e-01,3.814328329891595315e-01,3.777411666304741900e-03,7.796190773323645740e-01,6.382254324155867131e-01,9.518855287836734957e-01,3.490175145130609557e-01,1.374412002498999197e-01,9.297824174010569376e-01,4.560910152121803174e-01,2.396844999769464080e-01,4.687021825000938779e-01,5.462069517952908848e-01,6.980139700380018075e-01,7.495250195775976509e-01,6.641024468376930390e-01,7.180289971479509870e-01,8.106418366575007806e-02,9.995478819187515462e-01,8.269966008295130955e-01,2.530593331815521596e-01,8.224993347557818524e-01,1.815350758705964740e-01,1.414387025033807532e-01,5.921828128104844602e-02,6.195611358537100877e-01,4.588547584963469372e-01,8.575271027883756281e-01,8.843692197163632862e-03,5.686404555187288823e-01,1.043888818159288689e-01,1.560541065832717900e-01,8.866746244398027166e-01,8.100956748054628509e-01,7.905947501512847753e-01,2.084510725125610087e-01,6.420540228657083404e-01,6.212916025955635968e-01,7.501991787258845967e-01,8.372791848896060651e-01,4.238934278830477353e-01,1.292375605970276231e-01,1.737111519839340534e-01,3.223964590772515626e-01,8.065417337238317552e-01,1.285866106769383288e-01,5.295684178876531867e-01,6.979284984752405219e-01,4.823875906611104769e-01,9.200732564920710566e-01,3.677297713877730745e-01,6.724939870735472391e-01,6.668859250507348513e-01,2.801621005446139900e-01,5.686775996215933660e-01,7.173448722529345289e-01,5.037026075148214321e-01,3.629222020222371281e-01,2.845437851662664386e-01,3.957449765879258452e-01,8.607456376659933239e-01,8.428618308248025937e-01,4.964791926309573000e-01,4.373393456246021938e-02,7.906079265694498925e-01,4.926387237677760655e-01,2.613298376760788688e-01,3.206389806860784342e-01,4.148384217908006599e-01,4.749276564537451284e-01,9.744767210201680241e-01,8.909778783506929756e-01,5.606434464697865883e-01,4.896069183315673312e-01,4.721257345130669414e-02,1.794039400461213685e-01,7.224695965941405618e-01,3.128336046474354815e-01,8.633985868134251840e-01,8.652916084272022079e-02,7.827237086707724556e-01,2.753588158980742051e-01,3.464839071146679217e-01,8.462861725679835523e-01,1.229683874220570683e-01,9.980082397373191139e-02,2.812425137206480130e-01,9.532483836604417338e-01,1.290256442221873190e-01,4.079706225505729256e-01,1.175902735598751692e-01,1.700874629898447843e-01,3.848790253645828496e-01,6.514117367461911279e-01,6.967785001649084986e-01
5.136861232321396908e-01,7.483628617017179518e-01,5.325848195802808105e-01,2.892731691875091160e-01,8.681063992333126755e-02,1.551822462440799466e-02,7.355646813749461277e-01,5.931889155292420224e-01,2.837200892688725995e-01,3.877436587492189002e-01,5.614902496323715964e-01,8.819303785541099394e-01,4.406885109550953139e-01,4.392460936759197132e-01,9.493456684429169012e-01,5.921149997981632884e-01,2.892439389948235906e-01,3.932246715890738153e-01,3.342360329645350792e-01,3.994359554534085976e-01,8.986123057601036468e-01,5.613186059004005024e-01,9.107718037644763065e-02,2.115902082729238520e-01,4.794309211194575093e-01,2.800969110426730913e-01,5.420065101995510393e-01,1.643657537150492454e-01,3.799224847628754897e-01,2.128414167015433289e-01,3.699597785003018169e-01,3.290586999432841830e-01,6.546548825221936152e-01,3.887911373339965060e-01,5.275991731078114588e-01,2.088544372648126757e-01,1.731902688420858816e-01,9.675412393531076516e-01,8.203769406274403764e-01,2.416472963025370069e-01,3.198826620074868288e-03,6.115035706604944332e-01,5.676664884167678116e-01,3.020917056203937801e-01,7.238352623018786680e-01,1.343309400626644390e-01,1.417591141356789874e-01,2.776312739114731309e-01,2.171273495228993600e-01,7.554966403861623769e-01,9.261952051145960763e-02,2.165060356579499024e-01,6.031981089949882691e-01,8.235140312081076219e-01,1.457983032314646987e-02,5.996413554159705228e-01,3.430819415724538635e-01,2.075644902806431658e-01,1.073704091569880337e-01,1.489741257141717901e-01,9.832677433044342274e-01,6.435902012213872148e-01,2.469526914403108453e-02,4.826021127943669331e-01,9.193480738846896427e-01,6.810521176238573116e-01,8.051092335606073735e-01,8.612458017054591686e-02,9.648233306675482179e-01,6.467781184499210578e-01,3.543351244835499791e-01,3.381857442257441004e-01,4.029572366593915378e-01,7.364998333973928890e-01,5.578910966757963941e-01,7.381334497635118064e-01,2.049783048352674664e-01,2.043878812457721184e-01,2.834561580424350691e-01,4.580495053885142998e-01,8.233935341864063728e-01,5.795490902834594671e-01,3.815891295897699820e-01,3.940731952798504079e-01,7.832373776592151948e-01,8.996235042944034088e-02,6.137466535514841670e-01,9.002484490303985787e-01,4.236205149024639960e-01,1.042107796910364259e-01,4.223536635034773612e-01,2.555776064519879043e-01,3.324999084177269193e-01,7.959371945816089422e-01,8.439433504800790686e-01,5.996080723268529811e-01,5.167784632841533332e-01,5.602584309474513136e-01,5.782522419094497934e-01,5.049581730808420099e-01
7.416081065810403716e-01,8.640474052379452097e-01,5.295544004491510304e-01,6.221999619718067143e-01,5.046658541209446680e-01,5.909040252185263631e-01,5.647463680129056751e-01,7.289639754428626217e-01,7.039844773606344086e-01,7.209799991511314232e-01,9.375795686291035214e-01,6.651666630486182674e-01,4.503360829762215189e-01,1.713594173256546283e-01,2.717688667459856600e-01,9.808681102972713894e-01,2.035290196836957444e-01,3.915133089004790845e-01,6.285477555715328624e-01,3.789836883956465563e-01,3.592714860471720728e-01,8.291545580641632718e-01,3.980488577784063731e-01,4.458339285061739821e-01,9.302451871774946035e-01,7.622735431479521484e-01,3.774312054953266049e-03,5.604617152215312093e-01,5.194530751800824353e-01,9.252280027495213277e-01,9.468404941835524280e-01,8.246486441807063805e-01,9.025114844607007303e-02,2.694147431216998845e-01,1.428799525359027989e-01,2.049931091095124058e-01,4.657553142335072449e-01,8.428474838717578965e-01,8.911105973923880708e-01,9.394999698441034441e-01,5.132161605580326524e-01,2.275518191557434067e-01,3.685393345904542928e-01,2.976687581749025702e-01,9.661558719792815442e-01,3.915160358240343808e-02,8.975911479542484361e-01,9.526067180592896477e-01,3.703538165449471453e-02,4.188817228883039423e-01,9.588312475391266299e-01,8.708086551126981156e-02,4.283592545475327640e-01,6.059078287739677604e-01,8.883811946288643346e-01,3.702861636707868165e-01,9.131669560092634530e-01,3.174097794659883620e-01,8.243447528766567611e-02,3.745028848899145668e-02,3.591798921621571772e-01,3.050351998129888775e-01,4.387365353681427216e-02,3.501977897932579964e-01,2.771610958289801863e-01,2.499517997183385853e-01,9.772939767310162562e-02,2.566855391637596906e-01,3.320050213739874634e-01,7.681741203638992044e-02,2.359414191070647870e-01,8.372875095794460876e-01,4.107326001806442806e-01,5.780915296250052071e-01,8.074020608665839482e-01,2.917295311818128845e-01,2.630158616118387638e-01,9.226697367700150698e-01,5.801201113067303572e-01,6.113658256644102229e-01,9.632837519178963914e-01,4.848882822943137993e-01,1.444403413350152654e-01,9.408745075983135919e-01,1.241272249059347521e-01,4.588347848335305734e-02,9.175914453606306420e-01,1.321167730745803626e-01,4.681657171732624967e-01,5.598664383418037183e-01,7.621949635157442282e-01,6.063265234620995869e-02,6.676991327342658433e-01,2.595897750381681579e-02,2.532769947583792813e-01,5.929408490443699442e-02,9.212103853068008830e-01,2.426904172204946697e-01,5.327481412450395526e-01,2.132103088387826695e-02
8.454228073421358181e-01,3.749028269569391059e-01,8.135958397726542612e-01,1.218404818032359227e-02,9.788100764548046673e-02,1.654907078024979716e-01,8.724813053781567129e-01,6.496960446115419563e-01,1.129762715778664939e-01,4.146337869255043440e-01,1.064266871469921050e-02,9.016739387656468319e-01,8.586588515544910649e-01,5.069969657549547870e-01,4.032711898402570050e-01,8.207271296107327974e-01,3.555721705560773716e-01,9.145898325686775410e-01,8.214143592292149076e-01,4.437675219816584749e-01,3.266388412178655720e-01,2.596758654741867511e-01,1.985322842132264398e-03,2.413389796720841751e-01,6.304241726950466918e-01,2.491709959706188693e-01,5.261365173327384737e-01,1.594801396939883320e-01,5.883447830075231311e-01,7.344683042955064689e-01,1.845737719351646655e-01,5.113947434199604958e-01,7.992795939376775571e-01,1.457814012598661613e-01,8.879048720676685491e-02,2.773277253838004608e-01,7.529751007350207193e-01,4.834343349492750130e-01,2.349862375686084803e-01,1.112448752693574461e-01,3.337141354801443915e-01,7.436534607809275332e-01,6.723691151641174590e-01,2.331617453963978903e-01,8.349128251801527512e-01,3.733766429205388482e-01,4.114643443094820885e-01,5.678076221910565158e-01,1.938180329406554714e-01,5.339127411920309152e-01,8.857226243542558608e-01,9.164562529636072208e-01,6.370646714640515462e-01,5.624289237303469191e-01,8.127611570298625132e-01,8.392238713935892269e-01,6.538426709547382476e-01,8.865967994551922082e-01,8.633972346592612146e-01,4.706095120211138960e-01,4.158318668727996048e-01,5.406079506229971576e-01,8.255408087744787737e-01,7.710841637021023098e-01,2.452535149725275643e-01,9.384950990602705101e-01,2.039183825393047211e-01,3.183355704359108751e-01,8.868488275825243683e-01,3.574054055161091092e-01,6.026359307073102523e-01,2.158364348212338246e-01,9.257736313770115189e-01,6.594879823787278550e-01,3.631014021779317424e-01,5.173874467510355402e-01,4.140386465773310265e-01,9.742918817039042390e-01,9.562469757281728544e-01,2.874949963903118411e-01,2.666507253745548089e-01,9.935905443308070684e-01,9.602526171657108645e-01,5.414581052123617066e-01,7.998802744532984565e-01,8.780619516895690202e-01,6.008381906724165056e-01,4.227550296974471600e-01,3.786523261971480592e-01,5.281455236545821164e-01,9.616704771192228218e-01,7.888828630628913485e-01,3.478734885363429230e-01,7.383277683944711178e-01,8.060825796094616136e-01,9.980515074048578184e-01,6.994196986702653218e-01,1.048139721139725866e-01,2.482308391546392823e-01,7.036933323432560394e-01
5.182222701834224843e-01,5.400227702421714904e-01,1.277193516647353588e-01,9.189493161872330784e-02,5.703852820052108807e-01,9.815233296294114673e-01,3.047769034848447633e-01,7.113323781814502311e-01,7.971275065643312896e-01,1.516410810207827753e-01,3.517988006262139367e-01,6.927837126022685643e-01,7.387459013014895381e-01,4.331991017164409374e-01,4.688992634317665775e-01,5.137516351896938005e-01,6.214569929357033340e-01,6.477580139964631556e-01,8.598293997038841674e-02,8.558978048525107685e-01,1.557418755332478089e-01,6.165170624927917009e-01,7.278621013761380487e-01,5.661161414617665866e-02,6.170209497878706983e-01,7.751362922857041315e-01,5.017749752144351483e-02,6.606869192149643633e-01,7.839746753327332396e-01,4.061619063873593838e-01,9.269408281799028648e-01,1.781403747099556956e-01,6.632695446902634462e-01,7.884772452404416043e-01,1.797857650531364815e-01,5.534010793139955142e-01,3.562103308707766924e-01,4.262848104129008941e-01,7.488635251855634278e-01,1.506765232125920617e-01,5.732025369721301944e-01,7.122148119042529535e-01,8.823470476581685151e-02,9.205588390584318326e-01,5.485015503881087717e-01,5.788701390633798072e-01,2.884971432262269930e-01,3.327939616923150101e-01,3.411549044231128036e-01,8.250500623756314988e-01,7.936732432780791990e-01,8.352599743362419948e-01,7.853593830573200041e-01,4.909345159652800383e-03,7.311644666991432562e-01,8.581915750676160082e-01,9.271405913982737612e-01,1.262031100568552500e-01,5.031095283959715614e-01,7.838809878764787520e-01,3.460785866235625008e-01,4.319527899170005902e-01,9.431109356758538009e-02,7.538494595235170070e-01,1.678318008510877313e-01,5.318711669144228216e-01,9.471932829264616549e-01,9.695131861783355953e-01,8.287780448705780456e-01,2.338171955542173164e-01,3.673415159875618174e-01,7.160706743273432817e-01,5.754223279696130122e-01,6.642503409900762934e-01,5.837416854657189180e-01,3.738635133861342164e-01,8.876910818326163577e-01,9.607716121212083182e-01,8.508534950558068743e-01,9.589706750838045135e-02,1.311942464810196274e-01,5.971059430301546289e-01,6.615442333434767841e-01,2.827793952400058375e-01,9.557509009484232987e-02,1.320377521532356546e-02,1.966755638196006073e-01,9.568795466354158563e-01,9.919451943289759877e-01,8.130881381244572381e-01,9.751902641929376392e-01,5.047311173835605791e-01,4.691820676084236252e-01,8.158631343530611257e-01,5.671919975436597872e-01,3.869974222242411610e-02,4.747269345078962699e-01,3.689429231421806898e-01,1.201550764609852218e-01,3.585078373021298725e-01
